CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
720102755,Existing Customer,47,M,1,High School,Single,$40K - $60K,Blue,38,4,2,5,2635.5,12,1601.2,0.678283372,3833,87,0.57291353,0.806587284
822014690,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,38,5,2,3,2046.3,1686,357.4,0.672230744,4648,88,0.782808379,0.649053069
712132681,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,33,2,6,1,1964.7,1951,777.9,0.881083022,3970,81,0.701640439,0.832591354
819623354,Existing Customer,52,F,4,Unknown,Single,Less than $40K,Blue,39,6,2,1,2019.5,2063,770.2,0.875986243,5290,88,0.664931127,0.741576253
712285892,Attrited Customer,39,F,4,Uneducated,Married,Less than $40K,Blue,37,3,4,3,7607.3,0,2775,0.400679256,2101,46,0.45644472,0
720537198,Existing Customer,49,M,4,High School,Married,$60K - $80K,Silver,26,2,2,4,32083.2,1206,14476.3,0.731337398,1605,45,0.878972168,0.109955075
783631197,Existing Customer,49,M,2,Graduate,Single,$60K - $80K,Blue,39,5,3,3,2087.1,2103,8645.5,0.709102487,4705,83,0.789949942,0.139977012
720680203,Attrited Customer,48,F,2,High School,Married,Less than $40K,Blue,30,2,3,3,2962.2,2449,1931,0.808877341,4275,78,0.735052093,0.004839747
712192835,Existing Customer,46,F,3,High School,Married,Less than $40K,Platinum,47,1,3,3,2747.9,1510,2358.7,0.862359101,3563,67,0.532771868,0.188455186
710995616,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,22,5,1,1,1885.8,2074,1081.1,0.769393188,4860,71,0.78415084,0.692618573
722662410,Existing Customer,52,F,2,College,Unknown,Less than $40K,Platinum,39,2,2,1,29099.2,1230,32259.1,0.76411769,8408,78,0.817505951,0.043965149
749175824,Existing Customer,30,M,0,Post-Graduate,Married,$80K - $120K,Blue,39,4,1,3,5175.5,0,2086.3,0.663276526,4450,82,0.897544307,0.527404532
712689234,Existing Customer,44,F,5,High School,Married,Less than $40K,Silver,36,2,2,1,1523.9,2045,4196.2,0.734441975,8695,74,0.59855542,0.658251262
803211706,Attrited Customer,50,F,5,High School,Married,Unknown,Blue,32,5,2,1,6397.9,1569,20085.8,0.777027465,3989,66,0.832050031,0.395355182
721245666,Attrited Customer,38,F,0,Graduate,Married,Less than $40K,Blue,38,6,3,6,8810.7,29,1716.5,0.82130935,1535,32,0.715705414,0
824999416,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Silver,43,4,3,2,13301.7,1,16172.8,0.798679668,4347,53,0.607387375,0
778972104,Existing Customer,50,F,3,High School,Married,Unknown,Blue,37,3,3,2,9031.8,2044,24129.9,0.817488718,1771,26,0.541389221,0.15532601
712367555,Attrited Customer,31,F,2,High School,Single,Less than $40K,Blue,36,6,3,3,2448.1,1149,13381.2,0.600358322,3598,44,0.568351982,0.006552865
720026240,Existing Customer,36,M,5,Unknown,Married,$40K - $60K,Blue,36,4,3,2,5724.6,0,2099.3,1.55142541,902,24,0.890396745,0.000533555
780303595,Existing Customer,46,F,4,High School,Divorced,$40K - $60K,Blue,42,6,3,3,3158.9,1486,2143.1,0.717473345,4689,76,0.675202997,0.601202917
718620920,Attrited Customer,53,F,2,High School,Married,Unknown,Blue,36,6,3,3,2511.6,20,10493.8,0.904365839,1235,30,0.358563291,0.236033238
712422102,Attrited Customer,46,F,4,Unknown,Unknown,$60K - $80K,Gold,42,3,2,3,12561.4,25,1653.2,0.794981153,1490,37,0.285378712,0
793135487,Existing Customer,58,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,30071.7,1478,16630.5,0.817752159,13290,84,0.795965143,0.093182832
720648860,Existing Customer,55,M,2,High School,Single,$80K - $120K,Blue,36,5,1,3,4422.8,1671,17804.1,0.757726682,2840,59,0.843847541,0.215761721
780932030,Existing Customer,56,F,1,High School,Single,Unknown,Silver,49,3,1,3,4884.4,6,4108.6,0.665663074,4075,50,0.718186939,0
716474112,Existing Customer,43,M,2,Uneducated,Married,$60K - $80K,Blue,51,4,3,4,19876,1920,5125.5,0.877402944,3702,69,0.601255772,0.112913783
719556862,Existing Customer,61,M,2,Uneducated,Married,$60K - $80K,Blue,43,5,1,0,4156.4,1632,1899.7,0.995161218,4417,73,0.720766571,0.655161135
719346667,Existing Customer,57,M,0,Unknown,Unknown,$60K - $80K,Blue,27,3,1,3,6952.5,1800,10879.5,1.489187436,3816,84,0.684165911,0.072268854
718618321,Existing Customer,31,F,2,High School,Married,Less than $40K,Blue,31,5,3,2,1541.6,1447,833.9,0.445530204,4371,62,0.730592751,0.673252834
710329139,Existing Customer,51,M,1,Graduate,Single,$120K +,Blue,47,4,4,2,21011.8,1063,34516,0.907068428,1322,63,0.725680825,0.076413538
714880628,Existing Customer,52,F,0,High School,Married,$40K - $60K,Blue,38,3,3,0,5620.9,1596,5756.2,0.946379714,1537,32,0.455322964,0
825672147,Attrited Customer,40,F,2,Graduate,Married,Less than $40K,Blue,31,4,3,4,1438.3,0,4156.2,0.734576511,1169,34,0.379947941,0
720587513,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,38,2,3,3,2760.9,1456,12131,0.689880304,1544,73,0.632909102,0.775813948
709395211,Existing Customer,48,M,0,Uneducated,Divorced,$40K - $60K,Blue,27,3,2,4,1721,1625,1679.4,0.893822283,4952,74,0.812303751,0.390898412
711344666,Attrited Customer,50,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,2,2415.1,0,1839.7,0.858131584,1476,28,0.602689916,0
718960343,Existing Customer,35,M,3,Graduate,Divorced,$80K - $120K,Blue,25,4,3,3,33796.5,1946,24533.3,0.782728005,915,19,1.021125985,0.073126759
712636643,Attrited Customer,55,M,2,Uneducated,Single,Less than $40K,Gold,45,2,3,1,31975.1,1352,30754.3,0.749343001,8091,120,0.772007201,0.055198264
817042950,Existing Customer,50,M,2,Unknown,Married,Less than $40K,Blue,48,1,1,4,1670.6,1569,1029.1,0.848013604,4138,83,0.728228106,0.573288009
714179013,Attrited Customer,44,M,4,High School,Married,$40K - $60K,Blue,36,5,3,3,2145,2517,462.2,0.684500837,2085,44,0.567821179,0.342289261
713336719,Existing Customer,40,F,1,High School,Married,Unknown,Blue,46,2,1,0,9295.8,1016,15128.6,0.791926447,2083,50,0.896544639,0.268802564
720320025,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Blue,27,1,3,4,2671.1,2019,15948.3,0.6823688,8390,71,1.025371363,0.749473025
712798737,Existing Customer,43,M,1,Uneducated,Married,$120K +,Blue,36,6,2,3,3618.8,1210,26457.7,0.900404617,1089,50,0.638733867,0
708505332,Existing Customer,47,M,1,Uneducated,Single,Less than $40K,Silver,44,1,3,4,11561.7,0,2883.5,0.824235386,1542,110,0.814578011,0
715033617,Existing Customer,53,M,4,Unknown,Married,$40K - $60K,Blue,36,4,2,3,5041.1,1908,2319.3,0.830775301,4516,72,1.171021237,0.556870702
720880327,Existing Customer,48,F,2,Post-Graduate,Single,Less than $40K,Blue,29,4,2,3,2344.4,2490,3674.7,0.790456718,1360,81,0.790925313,0.475838173
719732869,Existing Customer,52,M,3,Uneducated,Divorced,Less than $40K,Blue,54,4,3,4,4954.1,35,3992.5,0.829285754,1814,48,0.550287031,6.57E-05
719681887,Existing Customer,26,M,4,Uneducated,Married,Less than $40K,Blue,32,6,3,3,2112.9,1360,4377.3,1.164409245,1170,33,0.43597965,0.584933803
817171097,Existing Customer,39,M,3,Uneducated,Married,$120K +,Blue,36,3,1,3,15416.6,2471,9885.2,0.694947973,1213,29,0.454480318,0.091106901
755884463,Attrited Customer,54,F,3,High School,Married,$80K - $120K,Platinum,33,2,3,2,31682.2,0,25540.1,0.830135881,8049,92,0.767641633,0
818375318,Existing Customer,47,F,2,Doctorate,Married,Less than $40K,Blue,29,1,3,1,2496.3,1428,347.9,0.439832727,4286,44,0.571878101,0.562545305
715590975,Existing Customer,53,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,21359.2,1968,13904.8,0.716452643,767,74,0.637952008,0.166796104
717099653,Existing Customer,45,M,2,Unknown,Married,$80K - $120K,Blue,37,4,4,3,3206.6,2074,6658.1,0.694473133,1878,41,1.042312077,0.662843969
717365784,Existing Customer,42,F,0,Unknown,Unknown,Unknown,Blue,36,5,3,5,27474.9,0,16194.9,0.961473198,681,30,0.383878944,0
781515116,Existing Customer,58,M,2,College,Unknown,$40K - $60K,Blue,27,3,1,1,2259.9,1593,1103.3,0.789374506,3850,88,0.896432553,0.54703093
710473956,Attrited Customer,43,F,0,Post-Graduate,Married,Less than $40K,Blue,42,4,3,3,1955,15,1149.9,0.516261896,1375,57,0.558719239,0.007723513
711767204,Existing Customer,43,M,2,High School,Single,Unknown,Silver,30,1,3,2,31729,2073,34516,0.684627482,7640,84,0.60473125,0.050354706
712476780,Existing Customer,56,M,0,Doctorate,Married,Less than $40K,Blue,30,4,3,3,2335.4,0,1639.1,0.728065874,4866,87,0.65159258,0.00526825
709064341,Attrited Customer,41,F,2,Uneducated,Married,Unknown,Blue,33,3,3,3,19755.6,1295,11993.2,0.904059991,1046,23,0.365253034,0.266200614
709750680,Attrited Customer,50,F,1,High School,Married,Unknown,Blue,41,3,1,3,1532.1,5,2939.1,0.502281151,1508,42,0.349397574,0
718886474,Attrited Customer,52,F,1,Uneducated,Married,$80K - $120K,Blue,39,3,3,3,7358.7,2,17894.3,0.397702682,3405,39,0.320961647,0.005191151
758494325,Existing Customer,45,M,1,Post-Graduate,Married,$40K - $60K,Blue,25,3,3,3,2450.8,1259,4589.7,0.992409245,4291,71,0.760157925,0.496391978
718423638,Existing Customer,57,F,3,High School,Single,Unknown,Blue,26,4,3,3,2107.2,870,1348.5,0.663652692,3923,32,0.665112014,0.577174833
717886267,Existing Customer,45,M,2,Uneducated,Divorced,Less than $40K,Blue,37,4,2,4,19139.5,805,11928.7,0.817994725,970,34,0.333210567,0
719752685,Existing Customer,31,M,2,College,Unknown,$60K - $80K,Blue,20,4,2,4,9175.8,18,3255.7,0.829137202,1146,70,0.604758625,0.097316118
821819757,Existing Customer,67,F,5,High School,Single,Less than $40K,Blue,29,5,3,3,2751.3,1,1554.7,1.070495111,4708,42,1.219622077,0
719593387,Attrited Customer,41,F,3,Graduate,Married,Unknown,Blue,46,3,3,3,6489.2,2473,2202.2,0.674300371,2075,32,0.459536971,0
822825235,Existing Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,32,3,3,1,1438.3,949,964.4,0.696347499,4033,59,0.977622537,0.676728792
710043039,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,29,2,4,3,3001,702,2101,0.802776956,3338,78,0.871251037,0.289919164
710513098,Attrited Customer,63,F,2,High School,Married,Unknown,Blue,34,3,1,2,10830.7,0,9899.6,0.605769652,689,16,0.316058201,0
710979245,Existing Customer,47,F,5,College,Married,Less than $40K,Blue,27,4,2,1,2245.3,1719,691,0.804741456,4155,73,0.844481104,0.912119467
711054228,Existing Customer,53,F,5,High School,Married,$40K - $60K,Blue,30,5,3,3,2227.2,1172,728.5,0.766841256,1890,79,0.793198726,0.195167202
714441978,Existing Customer,52,F,3,High School,Married,Unknown,Blue,36,3,1,2,4920.7,1642,30888.7,0.734821735,7449,100,1.00549477,0.131608116
720141961,Existing Customer,47,M,3,High School,Married,$40K - $60K,Blue,38,5,2,1,2689.5,1200,1786.1,0.785919084,4317,68,0.662746457,0.55276931
821766387,Existing Customer,47,F,3,Uneducated,Single,$80K - $120K,Silver,39,1,3,2,15809.2,1204,8336.2,0.786321883,7263,57,0.582882831,0.181667863
768744745,Existing Customer,35,F,4,High School,Married,Less than $40K,Blue,29,3,5,3,6558.7,5,3201.8,0.854385572,4632,75,0.66964214,0
821735070,Existing Customer,44,F,3,High School,Divorced,Unknown,Blue,41,3,1,2,2286,2517,413.2,0.651781784,4484,85,0.665335505,0.569922785
708554423,Existing Customer,45,M,2,Graduate,Single,Unknown,Silver,36,2,3,2,13767.2,1950,34516,0.79517821,1303,29,0.82524722,0.139282606
822877015,Existing Customer,57,M,4,Uneducated,Single,$120K +,Silver,43,5,3,3,22251.3,721,14429.8,0.602186267,922,39,0.556828434,0.0725037
714941973,Existing Customer,54,M,3,College,Divorced,$40K - $60K,Blue,19,4,3,1,2195.9,1906,1981.6,0.76339324,4260,94,0.792357957,0.641406776
721390197,Existing Customer,59,F,1,Unknown,Unknown,Less than $40K,Blue,31,5,3,2,7233.9,1172,2498.1,1.60467714,3620,85,0.751519121,0.699436986
709231059,Existing Customer,51,M,2,Uneducated,Married,$40K - $60K,Blue,44,2,3,3,5393.6,946,9295.2,0.770013063,4520,90,0.633083316,0.470049309
714364658,Existing Customer,28,M,5,High School,Single,$40K - $60K,Blue,30,3,3,2,4703.6,2482,1078.5,0.689835279,4561,89,0.783123839,0.196794044
820157592,Attrited Customer,40,F,4,Graduate,Married,Less than $40K,Blue,42,3,3,3,1667,0,3645.3,0.82274145,1521,33,0.824907339,0.008860016
771881571,Existing Customer,62,M,3,Uneducated,Unknown,$60K - $80K,Silver,46,3,1,4,6053.3,1590,3202.1,0.858606064,4614,90,0.804526457,0.163432658
719572653,Existing Customer,59,M,2,Graduate,Married,Less than $40K,Blue,37,4,2,2,15353.3,1444,926.1,0.78538203,4222,76,0.56573018,0.58605454
753705200,Existing Customer,45,M,0,College,Single,Less than $40K,Blue,38,6,2,1,2922.4,1608,3024.7,2.047275358,4639,73,0.751006483,0.51700194
720283299,Existing Customer,35,F,3,High School,Married,$40K - $60K,Blue,36,5,4,2,1892.2,1839,2507.2,0.777430076,4418,82,0.674384394,0.633101179
806885198,Attrited Customer,56,F,2,Graduate,Single,Less than $40K,Blue,30,4,1,4,4262.9,0,1121,0.603695595,992,24,0.459138288,0.000107504
817785913,Existing Customer,38,M,0,Graduate,Married,$40K - $60K,Blue,25,6,4,4,2380.2,12,1205.6,0.965996806,3365,38,1.110743267,0.54226854
710763291,Existing Customer,44,M,2,Uneducated,Married,$80K - $120K,Blue,45,4,1,3,2726.6,1403,10417.9,0.805855985,1017,64,1.011567858,0.071814396
759497690,Attrited Customer,60,F,4,Doctorate,Married,Less than $40K,Blue,45,3,4,4,1631.3,0,1806.1,0.932990159,1730,48,0.82195645,0
720424878,Existing Customer,29,M,2,Uneducated,Married,$60K - $80K,Blue,47,6,1,2,5181.6,1204,1736.8,0.694457214,3660,76,0.552705016,0.710258746
759325517,Existing Customer,28,M,3,Uneducated,Divorced,Less than $40K,Blue,31,4,3,1,2637.7,1674,1315.5,0.762775974,4823,84,0.714887403,0.46665736
718068717,Existing Customer,46,F,4,Uneducated,Unknown,Less than $40K,Silver,41,2,2,3,18256.4,1539,34516,0.814531505,1298,74,0.729724632,0.052790897
710559403,Existing Customer,58,M,4,College,Married,Less than $40K,Blue,42,6,1,0,2665.6,12,8234.4,0.819477548,1262,29,0.46298646,0.0055016
808568965,Attrited Customer,55,M,2,Uneducated,Married,Unknown,Silver,45,3,3,3,19732.7,9,25476.8,0.730722366,1462,40,0.260544437,0
715041173,Attrited Customer,51,M,3,Unknown,Married,$120K +,Silver,36,2,3,4,32310.3,932,34516,0.6937143,1096,23,0.487074698,0.051160568
813694289,Attrited Customer,40,F,4,Unknown,Single,Less than $40K,Blue,42,2,3,4,6884.6,718,8114.6,0.714173937,4421,75,0.636224691,0.777412148
818453026,Existing Customer,48,M,3,Unknown,Single,$120K +,Blue,36,4,2,2,29116.4,1661,16097.8,0.616552229,552,72,0.619277595,0.120002791
709564183,Existing Customer,48,F,3,Graduate,Unknown,Less than $40K,Silver,36,2,2,2,2117,1885,918.7,0.839976783,8283,90,0.946394062,0.806214736
710079475,Attrited Customer,40,M,3,Uneducated,Married,Less than $40K,Blue,46,4,3,4,8328.7,0,21346,0.742201036,7185,47,0.423618019,0
718939658,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,51,3,2,0,6481.1,1520,18095.5,0.593397103,964,58,0.815635932,0
718801131,Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,37,5,2,2,2392.7,2484,1609.2,0.725025253,4081,41,0.662176179,0.47373849
818450490,Existing Customer,35,F,2,High School,Divorced,$60K - $80K,Blue,33,5,2,0,1520.2,761,1661.7,0.557236901,1417,22,0.920584523,0.584652788
720438090,Existing Customer,52,M,2,High School,Single,$60K - $80K,Silver,36,3,3,2,19126.8,1607,34516,0.884939218,510,28,0.574872519,0.082919899
719528158,Existing Customer,52,M,4,High School,Married,Unknown,Silver,48,2,3,1,19191.3,2185,27996,0.809126483,13792,116,0.713569569,0.073238571
820998060,Existing Customer,60,F,2,Post-Graduate,Single,$40K - $60K,Blue,45,5,3,1,2444.5,1651,1279.9,0.896037564,4709,83,0.893622912,0.541672375
712063873,Existing Customer,47,F,0,Graduate,Married,Unknown,Blue,32,3,4,2,7202.6,2160,13698,0.736693435,992,24,0.771798813,0.141775335
720054520,Attrited Customer,46,M,2,High School,Married,$60K - $80K,Blue,39,5,5,3,19630.4,749,13041.3,0.819043433,770,48,0.526013084,0.608153112
710718385,Existing Customer,38,F,4,Uneducated,Divorced,Less than $40K,Blue,36,4,2,2,10073.1,1522,12763.4,0.884215596,1078,74,0.941782211,0.146692429
772611524,Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,40,4,1,2,2276.3,18,1655.8,0.812821998,3922,30,0.88797775,0.572137675
784516477,Existing Customer,43,F,5,High School,Unknown,Less than $40K,Blue,31,5,2,1,2100,1441,1164,0.845991766,4735,82,0.691578737,0.582081306
711998349,Existing Customer,50,F,3,High School,Single,Unknown,Blue,42,3,1,2,3100.6,957,5805.7,0.759819942,4520,59,0.890797122,0.513902119
767794462,Existing Customer,40,F,2,College,Single,Less than $40K,Blue,35,2,2,3,2119.3,0,4155.4,0.762304772,2525,68,0.659784042,0.003587252
708472922,Existing Customer,46,M,3,High School,Married,Unknown,Silver,41,1,3,3,12703.2,1372,14146.2,0.837558719,14083,127,0.688655632,0.146324374
710441031,Attrited Customer,43,F,3,College,Married,Less than $40K,Blue,33,1,1,3,4391.6,1606,6079.6,0.905719731,3212,89,0.692592715,0.559005561
715246335,Attrited Customer,46,F,2,College,Married,Unknown,Blue,30,3,3,3,1438.3,0,4320.8,0.786757212,1488,55,0.355777418,0
714334794,Existing Customer,41,F,3,Unknown,Married,Less than $40K,Blue,22,5,4,4,2224,1528,2728.6,0.696576941,4259,76,0.609180749,0.132427807
710885256,Attrited Customer,39,F,5,High School,Married,Less than $40K,Blue,36,3,1,3,1733.4,0,601.9,0.938656961,1942,48,0.384464815,0.016004323
715877140,Existing Customer,58,M,1,Graduate,Unknown,$80K - $120K,Blue,29,6,1,2,6573.3,1683,1969.3,0.668920117,1092,51,1.403383298,0.231945439
711416556,Existing Customer,53,M,2,Uneducated,Married,$120K +,Silver,45,4,3,1,15347.9,1956,30074.7,0.929021864,1674,73,1.419685187,0.052561399
720771050,Existing Customer,48,M,2,High School,Divorced,Unknown,Silver,34,3,3,3,10422.9,1310,25281.2,0.714293992,1583,41,0.528972997,0.107645085
714262307,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,29,5,1,3,5526.3,1139,12268.9,0.670847442,4296,73,0.677395086,0.131942483
754187271,Existing Customer,47,M,5,Graduate,Married,$60K - $80K,Blue,52,2,4,3,17544.4,1249,1030.6,0.678365098,13650,88,0.708582228,0.499794402
823583634,Existing Customer,48,F,0,High School,Married,$40K - $60K,Blue,31,6,2,1,2534.6,2021,1457.6,0.742922689,4815,95,0.759113212,0.675523949
718787710,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,28,4,1,1,4295.5,1809,782.5,0.742459469,4112,122,0.833724667,0.506937623
715643997,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,38,5,3,3,2612.8,1965,1216.4,0.740528276,4555,77,0.745416694,0.697060607
710282417,Existing Customer,39,F,2,Post-Graduate,Single,Unknown,Blue,43,1,3,2,14486.8,1160,15122.2,0.694663683,2195,24,0.594881056,0.058334543
825163317,Existing Customer,40,M,3,Uneducated,Married,$40K - $60K,Blue,28,5,3,1,1851.5,1550,1102.4,0.766910633,4369,89,1.278869258,0.709805948
718809608,Attrited Customer,38,F,4,Uneducated,Married,Less than $40K,Blue,50,3,2,4,2221.3,2513,1836.2,0.973695525,1533,30,0.468405753,0.836567609
709434184,Attrited Customer,55,F,1,College,Married,$80K - $120K,Silver,36,3,3,4,5389.6,20,10471.5,0.809182497,8887,48,0.50978157,0.001873307
718680277,Existing Customer,38,F,5,High School,Divorced,Less than $40K,Blue,33,6,3,1,2248.4,2182,2546,1.014633818,4568,86,0.753513027,0.589326699
801036430,Existing Customer,51,M,2,Unknown,Single,$40K - $60K,Gold,29,2,3,3,29819.7,2505,33032.5,0.785194381,8367,128,0.754709438,0.075680914
710956866,Existing Customer,31,M,2,High School,Divorced,$80K - $120K,Blue,34,4,3,1,3926.7,1455,2201.5,0.495518716,2267,74,0.724975927,0.324038341
814996048,Attrited Customer,29,F,2,Graduate,Single,Less than $40K,Blue,26,3,3,3,4632.7,2148,693.2,0.878006938,4412,82,0.605552251,0.746090928
828343083,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,54,6,1,2,2126.6,2031,799.1,0.76313261,1017,57,1.085900873,0.867594444
719256041,Existing Customer,36,F,4,Unknown,Married,$40K - $60K,Blue,31,5,2,2,2014.5,902,1680.1,0.705636821,4400,44,0.893849418,0.364114071
712735192,Existing Customer,52,M,2,Uneducated,Unknown,$80K - $120K,Blue,36,4,3,4,16924.1,1140,14081.4,0.743873866,3549,92,0.685151227,0.118013703
787097351,Existing Customer,38,F,1,High School,Unknown,$40K - $60K,Blue,22,4,1,3,7603.6,0,14328.9,0.63589642,3246,37,0.788025577,0.001330976
818925813,Existing Customer,55,M,3,Post-Graduate,Single,$80K - $120K,Silver,45,1,3,3,17385.5,1788,34516,1.035432583,7911,100,0.651285478,0.041886985
719395602,Attrited Customer,38,M,1,Post-Graduate,Single,$80K - $120K,Gold,43,2,1,3,34256.2,1034,34516,0.860171491,7501,97,0.717305459,0.055150051
709115255,Attrited Customer,51,F,0,Graduate,Married,Less than $40K,Blue,43,5,3,3,2072.4,0,1669.7,0.836184098,1673,39,0.478119926,0
719629678,Existing Customer,42,M,2,Unknown,Divorced,$60K - $80K,Blue,38,6,2,3,3684.6,1433,11924.8,0.727834545,4823,98,0.868417947,0.504194824
708921930,Existing Customer,56,F,0,Graduate,Married,$40K - $60K,Blue,41,2,1,2,3916.6,1721,2353,0.666129305,3920,84,0.684034263,0.349182566
709119719,Existing Customer,60,F,2,High School,Married,Unknown,Blue,41,5,3,2,2471,1854,17342.6,1.052396222,4144,62,0.682266629,0.210254629
820246679,Existing Customer,36,M,3,Uneducated,Divorced,$80K - $120K,Blue,36,4,2,3,4076,899,9017.3,0.67570006,1345,46,0.807376296,0.4335714
714522265,Existing Customer,45,F,2,Post-Graduate,Unknown,Unknown,Gold,33,2,2,3,12947.3,1698,30373.2,0.804544713,1747,38,0.539377296,0.026125267
